type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802327,-149.5478676,-17.04802327,-149.5478676,,FALSE,FALSE,,,-1.7,,,2022/05/19 19:08:29+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802369,-149.5478747,-17.04802369,-149.5478747,,FALSE,FALSE,,,-1.87,,,2022/05/19 19:09:46+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802176,-149.5478697,-17.04802176,-149.5478697,,FALSE,FALSE,,,-1.98,,,2022/05/19 19:10:48+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802092,-149.5478692,-17.04802092,-149.5478692,,FALSE,FALSE,,,-2.46,,,2022/05/19 19:11:57+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802126,-149.5478649,-17.04802126,-149.5478649,,FALSE,FALSE,,,-2.41,,,2022/05/19 19:13:06+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802159,-149.5478641,-17.04802159,-149.5478641,,FALSE,FALSE,,,-2.71,,,2022/05/19 19:14:14+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802335,-149.5478598,-17.04802335,-149.5478598,,FALSE,FALSE,,,-2.77,,,2022/05/19 19:15:25+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802444,-149.5478585,-17.04802444,-149.5478585,,FALSE,FALSE,,,-2.71,,,2022/05/19 19:16:38+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802327,-149.5478596,-17.04802327,-149.5478596,,FALSE,FALSE,,,-2.86,,,2022/05/19 19:17:42+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802461,-149.5478587,-17.04802461,-149.5478587,,FALSE,FALSE,,,-3.03,,,2022/05/19 19:18:54+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802629,-149.5478554,-17.04802629,-149.5478554,,FALSE,FALSE,,,-3.45,,,2022/05/19 19:20:00+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802327,-149.5478544,-17.04802327,-149.5478544,,FALSE,FALSE,,,-3.27,,,2022/05/19 19:21:07+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802671,-149.5478555,-17.04802671,-149.5478555,,FALSE,FALSE,,,-3.11,,,2022/05/19 19:22:09+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802427,-149.5478568,-17.04802427,-149.5478568,,FALSE,FALSE,,,-3.28,,,2022/05/19 19:23:15+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802469,-149.5478523,-17.04802469,-149.5478523,,FALSE,FALSE,,,-3.22,,,2022/05/19 19:24:08+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802679,-149.5478504,-17.04802679,-149.5478504,,FALSE,FALSE,,,-3.06,,,2022/05/19 19:25:15+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802746,-149.5478523,-17.04802746,-149.5478523,,FALSE,FALSE,,,-2.99,,,2022/05/19 19:26:16+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0480283,-149.5478534,-17.0480283,-149.5478534,,FALSE,FALSE,,,-2.88,,,2022/05/19 19:27:14+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802847,-149.5478532,-17.04802847,-149.5478532,,FALSE,FALSE,,,-2.51,,,2022/05/19 19:28:13+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802629,-149.5478535,-17.04802629,-149.5478535,,FALSE,FALSE,,,-2.83,,,2022/05/19 19:29:05+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802771,-149.5478512,-17.04802771,-149.5478512,,FALSE,FALSE,,,-3.16,,,2022/05/19 19:30:14+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802671,-149.5478471,-17.04802671,-149.5478471,,FALSE,FALSE,,,-3.74,,,2022/05/19 19:31:21+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802746,-149.5478492,-17.04802746,-149.5478492,,FALSE,FALSE,,,-3.89,,,2022/05/19 19:32:22+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802838,-149.5478513,-17.04802838,-149.5478513,,FALSE,FALSE,,,-3.91,,,2022/05/19 19:33:17+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802687,-149.5478513,-17.04802687,-149.5478513,,FALSE,FALSE,,,-4.06,,,2022/05/19 19:34:27+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802687,-149.5478472,-17.04802687,-149.5478472,,FALSE,FALSE,,,-3.76,,,2022/05/19 19:35:29+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802838,-149.5478488,-17.04802838,-149.5478488,,FALSE,FALSE,,,-3.91,,,2022/05/19 19:36:31+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802763,-149.5478497,-17.04802763,-149.5478497,,FALSE,FALSE,,,-3.76,,,2022/05/19 19:37:32+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802872,-149.5478535,-17.04802872,-149.5478535,,FALSE,FALSE,,,-3.75,,,2022/05/19 19:38:32+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803173,-149.5478498,-17.04803173,-149.5478498,,FALSE,FALSE,,,-3.57,,,2022/05/19 19:39:25+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803324,-149.5478497,-17.04803324,-149.5478497,,FALSE,FALSE,,,-3.43,,,2022/05/19 19:40:22+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0480324,-149.5478493,-17.0480324,-149.5478493,,FALSE,FALSE,,,-3.5,,,2022/05/19 19:41:12+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803224,-149.5478422,-17.04803224,-149.5478422,,FALSE,FALSE,,,-4.09,,,2022/05/19 19:41:44+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802914,-149.5478436,-17.04802914,-149.5478436,,FALSE,FALSE,,,-3.97,,,2022/05/19 19:42:16+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802989,-149.5478258,-17.04802989,-149.5478258,,FALSE,FALSE,,,-4.4,,,2022/05/19 19:42:50+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803366,-149.5478353,-17.04803366,-149.5478353,,FALSE,FALSE,,,-4.81,,,2022/05/19 19:43:17+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803911,-149.5478312,-17.04803911,-149.5478312,,FALSE,FALSE,,,-4.41,,,2022/05/19 19:43:45+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803484,-149.5478365,-17.04803484,-149.5478365,,FALSE,FALSE,,,-4.44,,,2022/05/19 19:44:11+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04804054,-149.5478249,-17.04804054,-149.5478249,,FALSE,FALSE,,,-4.56,,,2022/05/19 19:44:36+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803852,-149.5478256,-17.04803852,-149.5478256,,FALSE,FALSE,,,-4.59,,,2022/05/19 19:45:04+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04804271,-149.5478319,-17.04804271,-149.5478319,,FALSE,FALSE,,,-4.5,,,2022/05/19 19:45:33+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04803215,-149.5478491,-17.04803215,-149.5478491,,FALSE,FALSE,,,-3.97,,,2022/05/19 19:46:01+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04804841,-149.5478814,-17.04804841,-149.5478814,,FALSE,FALSE,,,-4.22,,,2022/05/19 19:46:26+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04798463,-149.5479119,-17.04798463,-149.5479119,,FALSE,FALSE,,,-2.94,,,2022/05/19 19:46:50+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802377,-149.5479285,-17.04802377,-149.5479285,,FALSE,FALSE,,,-0.79,,,2022/05/19 19:47:06+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04799452,-149.5480244,-17.04799452,-149.5480244,,FALSE,FALSE,,,0.28,,,2022/05/19 19:47:32+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04802,-149.5481693,-17.04802,-149.5481693,,FALSE,FALSE,,,0.96,,,2022/05/19 19:47:57+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04798002,-149.5482768,-17.04798002,-149.5482768,,FALSE,FALSE,,,1.99,,,2022/05/19 19:48:22+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04791003,-149.5483447,-17.04791003,-149.5483447,,FALSE,FALSE,,,2.77,,,2022/05/19 19:48:46+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04786653,-149.5484312,-17.04786653,-149.5484312,,FALSE,FALSE,,,3.67,,,2022/05/19 19:49:08+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04784255,-149.5484982,-17.04784255,-149.5484982,,FALSE,FALSE,,,3.89,,,2022/05/19 19:49:33+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04782629,-149.5485387,-17.04782629,-149.5485387,,FALSE,FALSE,,,3.77,,,2022/05/19 19:49:51+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04778556,-149.5486337,-17.04778556,-149.5486337,,FALSE,FALSE,,,3.31,,,2022/05/19 19:50:15+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04770903,-149.5486697,-17.04770903,-149.5486697,,FALSE,FALSE,,,3.24,,,2022/05/19 19:50:35+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04764332,-149.5487285,-17.04764332,-149.5487285,,FALSE,FALSE,,,2.94,,,2022/05/19 19:50:53+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04760727,-149.5487669,-17.04760727,-149.5487669,,FALSE,FALSE,,,2.81,,,2022/05/19 19:51:04+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04754114,-149.5488034,-17.04754114,-149.5488034,,FALSE,FALSE,,,2.12,,,2022/05/19 19:51:22+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04753703,-149.5488039,-17.04753703,-149.5488039,,FALSE,FALSE,,,2.06,,,2022/05/19 19:51:24+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04756872,-149.5488003,-17.04756872,-149.5488003,,FALSE,FALSE,,,1.46,,,2022/05/19 19:51:57+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04746151,-149.5487908,-17.04746151,-149.5487908,,FALSE,FALSE,,,3.1,,,2022/05/19 19:53:01+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04758724,-149.5488116,-17.04758724,-149.5488116,,FALSE,FALSE,,,3.62,,,2022/05/19 19:53:20+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04746403,-149.5489858,-17.04746403,-149.5489858,,FALSE,FALSE,,,3.77,,,2022/05/19 19:53:47+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0468659,-149.5494937,-17.0468659,-149.5494937,,FALSE,FALSE,,,3.31,,,2022/05/19 19:56:38+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04651746,-149.5498565,-17.04651746,-149.5498565,,FALSE,FALSE,,,1.98,,,2022/05/19 19:59:51+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04650849,-149.5498675,-17.04650849,-149.5498675,,FALSE,FALSE,,,0.72,,,2022/05/19 20:00:15+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04650128,-149.54987,-17.04650128,-149.54987,,FALSE,FALSE,,,0.47,,,2022/05/19 20:00:36+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04646348,-149.5498898,-17.04646348,-149.5498898,,FALSE,FALSE,,,0.61,,,2022/05/19 20:00:59+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04642224,-149.5499604,-17.04642224,-149.5499604,,FALSE,FALSE,,,0.35,,,2022/05/19 20:01:25+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04633524,-149.5499268,-17.04633524,-149.5499268,,FALSE,FALSE,,,1.21,,,2022/05/19 20:01:49+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04621395,-149.5499278,-17.04621395,-149.5499278,,FALSE,FALSE,,,2.04,,,2022/05/19 20:02:17+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04609107,-149.5499508,-17.04609107,-149.5499508,,FALSE,FALSE,,,3.32,,,2022/05/19 20:02:43+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04602301,-149.549986,-17.04602301,-149.549986,,FALSE,FALSE,,,3.35,,,2022/05/19 20:03:09+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04596492,-149.550076,-17.04596492,-149.550076,,FALSE,FALSE,,,2.76,,,2022/05/19 20:03:35+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04593869,-149.5501576,-17.04593869,-149.5501576,,FALSE,FALSE,,,2.31,,,2022/05/19 20:04:00+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04591857,-149.5502077,-17.04591857,-149.5502077,,FALSE,FALSE,,,2.37,,,2022/05/19 20:04:26+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0458625,-149.5502337,-17.0458625,-149.5502337,,FALSE,FALSE,,,1.97,,,2022/05/19 20:04:52+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04582084,-149.5502938,-17.04582084,-149.5502938,,FALSE,FALSE,,,2.07,,,2022/05/19 20:05:09+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04580139,-149.5503522,-17.04580139,-149.5503522,,FALSE,FALSE,,,2.48,,,2022/05/19 20:05:27+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04576963,-149.5503553,-17.04576963,-149.5503553,,FALSE,FALSE,,,2.55,,,2022/05/19 20:05:54+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0457744,-149.5503492,-17.0457744,-149.5503492,,FALSE,FALSE,,,2.41,,,2022/05/19 20:06:28+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04580097,-149.5503284,-17.04580097,-149.5503284,,FALSE,FALSE,,,2.59,,,2022/05/19 20:07:05+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04578144,-149.5503463,-17.04578144,-149.5503463,,FALSE,FALSE,,,1.73,,,2022/05/19 20:07:37+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04578287,-149.5503491,-17.04578287,-149.5503491,,FALSE,FALSE,,,1.21,,,2022/05/19 20:08:08+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04580198,-149.5503488,-17.04580198,-149.5503488,,FALSE,FALSE,,,0.51,,,2022/05/19 20:08:36+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04578882,-149.5503417,-17.04578882,-149.5503417,,FALSE,FALSE,,,0.02,,,2022/05/19 20:09:08+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04573358,-149.5504177,-17.04573358,-149.5504177,,FALSE,FALSE,,,0.06,,,2022/05/19 20:09:31+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04565605,-149.5505242,-17.04565605,-149.5505242,,FALSE,FALSE,,,-0.35,,,2022/05/19 20:09:55+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04560953,-149.5506139,-17.04560953,-149.5506139,,FALSE,FALSE,,,-0.01,,,2022/05/19 20:10:21+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04554122,-149.5506559,-17.04554122,-149.5506559,,FALSE,FALSE,,,0,,,2022/05/19 20:10:41+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04548213,-149.5507213,-17.04548213,-149.5507213,,FALSE,FALSE,,,0.45,,,2022/05/19 20:11:04+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04543955,-149.5507896,-17.04543955,-149.5507896,,FALSE,FALSE,,,0.75,,,2022/05/19 20:11:21+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0453911,-149.5508542,-17.0453911,-149.5508542,,FALSE,FALSE,,,1.09,,,2022/05/19 20:11:39+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04541977,-149.5509425,-17.04541977,-149.5509425,,FALSE,FALSE,,,0.83,,,2022/05/19 20:12:01+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04536587,-149.5509163,-17.04536587,-149.5509163,,FALSE,FALSE,,,1.02,,,2022/05/19 20:12:22+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04530912,-149.5508698,-17.04530912,-149.5508698,,FALSE,FALSE,,,1.22,,,2022/05/19 20:12:39+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04523603,-149.5508677,-17.04523603,-149.5508677,,FALSE,FALSE,,,0.75,,,2022/05/19 20:12:52+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04515062,-149.5508382,-17.04515062,-149.5508382,,FALSE,FALSE,,,0.88,,,2022/05/19 20:13:09+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04509689,-149.5508635,-17.04509689,-149.5508635,,FALSE,FALSE,,,0.97,,,2022/05/19 20:13:25+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04505507,-149.5509012,-17.04505507,-149.5509012,,FALSE,FALSE,,,1.41,,,2022/05/19 20:13:39+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04499916,-149.5509704,-17.04499916,-149.5509704,,FALSE,FALSE,,,1.43,,,2022/05/19 20:13:58+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04498692,-149.5510282,-17.04498692,-149.5510282,,FALSE,FALSE,,,1.32,,,2022/05/19 20:14:12+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0449249,-149.5510692,-17.0449249,-149.5510692,,FALSE,FALSE,,,1.51,,,2022/05/19 20:14:32+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04489405,-149.5511339,-17.04489405,-149.5511339,,FALSE,FALSE,,,0.99,,,2022/05/19 20:14:52+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04484913,-149.5511901,-17.04484913,-149.5511901,,FALSE,FALSE,,,0.32,,,2022/05/19 20:15:08+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04479381,-149.5512344,-17.04479381,-149.5512344,,FALSE,FALSE,,,-0.24,,,2022/05/19 20:15:32+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04475466,-149.551246,-17.04475466,-149.551246,,FALSE,FALSE,,,-0.19,,,2022/05/19 20:15:39+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04466296,-149.5512723,-17.04466296,-149.5512723,,FALSE,FALSE,,,0.05,,,2022/05/19 20:15:54+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.044641,-149.5513297,-17.044641,-149.5513297,,FALSE,FALSE,,,0.04,,,2022/05/19 20:16:13+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04460622,-149.5513592,-17.04460622,-149.5513592,,FALSE,FALSE,,,-0.13,,,2022/05/19 20:16:26+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04459499,-149.5513897,-17.04459499,-149.5513897,,FALSE,FALSE,,,-0.41,,,2022/05/19 20:17:11+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04450874,-149.5514094,-17.04450874,-149.5514094,,FALSE,FALSE,,,0.16,,,2022/05/19 20:17:38+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.044453,-149.5514442,-17.044453,-149.5514442,,FALSE,FALSE,,,0.34,,,2022/05/19 20:17:53+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04439374,-149.5514711,-17.04439374,-149.5514711,,FALSE,FALSE,,,0.37,,,2022/05/19 20:18:16+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.0443266,-149.5514512,-17.0443266,-149.5514512,,FALSE,FALSE,,,1.08,,,2022/05/19 20:18:28+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04428938,-149.5514781,-17.04428938,-149.5514781,,FALSE,FALSE,,,2.25,,,2022/05/19 20:18:52+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04424747,-149.5515187,-17.04424747,-149.5515187,,FALSE,FALSE,,,2.77,,,2022/05/19 20:19:13+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04416516,-149.5515457,-17.04416516,-149.5515457,,FALSE,FALSE,,,2.92,,,2022/05/19 20:19:37+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04410138,-149.5515332,-17.04410138,-149.5515332,,FALSE,FALSE,,,3.11,,,2022/05/19 20:19:55+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04414848,-149.5515695,-17.04414848,-149.5515695,,FALSE,FALSE,,,2.61,,,2022/05/19 20:20:14+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04410775,-149.5516824,-17.04410775,-149.5516824,,FALSE,FALSE,,,2.38,,,2022/05/19 20:20:44+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04405787,-149.5517358,-17.04405787,-149.5517358,,FALSE,FALSE,,,1.85,,,2022/05/19 20:21:04+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04399342,-149.5516846,-17.04399342,-149.5516846,,FALSE,FALSE,,,2.31,,,2022/05/19 20:21:17+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04389074,-149.5516479,-17.04389074,-149.5516479,,FALSE,FALSE,,,1.46,,,2022/05/19 20:21:39+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04385143,-149.5516387,-17.04385143,-149.5516387,,FALSE,FALSE,,,1.13,,,2022/05/19 20:21:49+00,garmin GPSMAP 64 Software Version 660,,,
TRACK,Current Track: 03 MAR 2020 10:17,T1,-17.04375998,-149.5516248,-17.04375998,-149.5516248,,FALSE,FALSE,,,0.52,,,2022/05/19 20:22:06+00,garmin GPSMAP 64 Software Version 660,,,
