type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054107,-149.8267981,-17.49054107,-149.8267981,,FALSE,FALSE,,,14.57,,,2022/06/01 04:58:15+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053244,-149.8267837,-17.49053244,-149.8267837,,FALSE,FALSE,,,14.73,,,2022/06/01 04:58:44+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49059387,-149.826826,-17.49059387,-149.826826,,FALSE,FALSE,,,16.59,,,2022/06/01 04:59:26+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49061869,-149.826838,-17.49061869,-149.826838,,FALSE,FALSE,,,18.08,,,2022/06/01 05:00:51+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49058013,-149.8268087,-17.49058013,-149.8268087,,FALSE,FALSE,,,13.95,,,2022/06/01 05:03:22+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055758,-149.8267805,-17.49055758,-149.8267805,,FALSE,FALSE,,,13.9,,,2022/06/01 05:04:19+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055306,-149.8268152,-17.49055306,-149.8268152,,FALSE,FALSE,,,14.51,,,2022/06/01 05:04:50+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49051274,-149.8268069,-17.49051274,-149.8268069,,FALSE,FALSE,,,13.61,,,2022/06/01 05:05:19+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905098,-149.8267968,-17.4905098,-149.8267968,,FALSE,FALSE,,,12.44,,,2022/06/01 05:05:58+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054275,-149.8267681,-17.49054275,-149.8267681,,FALSE,FALSE,,,12.8,,,2022/06/01 05:07:02+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054543,-149.8267863,-17.49054543,-149.8267863,,FALSE,FALSE,,,18.12,,,2022/06/01 05:13:40+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052472,-149.8267498,-17.49052472,-149.8267498,,FALSE,FALSE,,,18.14,,,2022/06/01 05:14:13+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49057258,-149.8267646,-17.49057258,-149.8267646,,FALSE,FALSE,,,17,,,2022/06/01 05:14:55+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49056169,-149.8267939,-17.49056169,-149.8267939,,FALSE,FALSE,,,14.25,,,2022/06/01 05:16:50+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49056093,-149.8267847,-17.49056093,-149.8267847,,FALSE,FALSE,,,14.09,,,2022/06/01 05:17:20+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055465,-149.8267977,-17.49055465,-149.8267977,,FALSE,FALSE,,,13.89,,,2022/06/01 05:17:48+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054937,-149.8267919,-17.49054937,-149.8267919,,FALSE,FALSE,,,13.28,,,2022/06/01 05:18:18+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055062,-149.8267515,-17.49055062,-149.8267515,,FALSE,FALSE,,,14.17,,,2022/06/01 05:20:09+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052892,-149.8267498,-17.49052892,-149.8267498,,FALSE,FALSE,,,14.15,,,2022/06/01 05:20:45+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053939,-149.8267406,-17.49053939,-149.8267406,,FALSE,FALSE,,,14.2,,,2022/06/01 05:21:40+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49058851,-149.8268288,-17.49058851,-149.8268288,,FALSE,FALSE,,,10.04,,,2022/06/01 05:22:20+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49059329,-149.8268049,-17.49059329,-149.8268049,,FALSE,FALSE,,,7.7,,,2022/06/01 05:23:30+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49059999,-149.826805,-17.49059999,-149.826805,,FALSE,FALSE,,,7.2,,,2022/06/01 05:24:35+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49064048,-149.8268232,-17.49064048,-149.8268232,,FALSE,FALSE,,,6.99,,,2022/06/01 05:25:04+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055834,-149.8268241,-17.49055834,-149.8268241,,FALSE,FALSE,,,7.21,,,2022/06/01 05:25:52+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49056378,-149.8268715,-17.49056378,-149.8268715,,FALSE,FALSE,,,7.25,,,2022/06/01 05:26:52+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054434,-149.82685,-17.49054434,-149.82685,,FALSE,FALSE,,,7.01,,,2022/06/01 05:27:18+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054518,-149.8268185,-17.49054518,-149.8268185,,FALSE,FALSE,,,6.73,,,2022/06/01 05:28:03+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052288,-149.8268266,-17.49052288,-149.8268266,,FALSE,FALSE,,,7.13,,,2022/06/01 05:28:36+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.490543,-149.8268133,-17.490543,-149.8268133,,FALSE,FALSE,,,7.61,,,2022/06/01 05:29:07+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053009,-149.8267872,-17.49053009,-149.8267872,,FALSE,FALSE,,,8.24,,,2022/06/01 05:29:34+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055297,-149.8267864,-17.49055297,-149.8267864,,FALSE,FALSE,,,7.43,,,2022/06/01 05:30:01+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49057569,-149.8268002,-17.49057569,-149.8268002,,FALSE,FALSE,,,4.97,,,2022/06/01 05:31:07+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49058105,-149.8267991,-17.49058105,-149.8267991,,FALSE,FALSE,,,6.36,,,2022/06/01 05:32:00+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905917,-149.8267892,-17.4905917,-149.8267892,,FALSE,FALSE,,,6.57,,,2022/06/01 05:33:09+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49059077,-149.8268257,-17.49059077,-149.8268257,,FALSE,FALSE,,,6.93,,,2022/06/01 05:33:40+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49056546,-149.8268327,-17.49056546,-149.8268327,,FALSE,FALSE,,,7.99,,,2022/06/01 05:34:08+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054249,-149.8268208,-17.49054249,-149.8268208,,FALSE,FALSE,,,9.02,,,2022/06/01 05:34:42+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054149,-149.8268193,-17.49054149,-149.8268193,,FALSE,FALSE,,,8.71,,,2022/06/01 05:35:28+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052724,-149.8268387,-17.49052724,-149.8268387,,FALSE,FALSE,,,7.84,,,2022/06/01 05:36:00+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052162,-149.8268483,-17.49052162,-149.8268483,,FALSE,FALSE,,,7.48,,,2022/06/01 05:36:30+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49051106,-149.8268318,-17.49051106,-149.8268318,,FALSE,FALSE,,,7.77,,,2022/06/01 05:36:59+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054275,-149.8268353,-17.49054275,-149.8268353,,FALSE,FALSE,,,8.4,,,2022/06/01 05:37:32+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905606,-149.8268174,-17.4905606,-149.8268174,,FALSE,FALSE,,,9.09,,,2022/06/01 05:38:06+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055104,-149.8268025,-17.49055104,-149.8268025,,FALSE,FALSE,,,10.38,,,2022/06/01 05:38:42+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053487,-149.8268147,-17.49053487,-149.8268147,,FALSE,FALSE,,,11.43,,,2022/06/01 05:41:58+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052095,-149.8267987,-17.49052095,-149.8267987,,FALSE,FALSE,,,12.05,,,2022/06/01 05:42:33+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49051886,-149.8267973,-17.49051886,-149.8267973,,FALSE,FALSE,,,11.71,,,2022/06/01 05:43:10+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49056529,-149.8267879,-17.49056529,-149.8267879,,FALSE,FALSE,,,10.97,,,2022/06/01 05:44:16+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054685,-149.8268,-17.49054685,-149.8268,,FALSE,FALSE,,,10.92,,,2022/06/01 05:44:43+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052204,-149.8268215,-17.49052204,-149.8268215,,FALSE,FALSE,,,11.53,,,2022/06/01 05:45:11+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49051198,-149.8268029,-17.49051198,-149.8268029,,FALSE,FALSE,,,11.82,,,2022/06/01 05:45:41+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49050972,-149.8268023,-17.49050972,-149.8268023,,FALSE,FALSE,,,12.34,,,2022/06/01 05:46:12+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052053,-149.8267946,-17.49052053,-149.8267946,,FALSE,FALSE,,,13.48,,,2022/06/01 05:46:45+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053126,-149.8267646,-17.49053126,-149.8267646,,FALSE,FALSE,,,18.08,,,2022/06/01 05:48:22+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052254,-149.8267774,-17.49052254,-149.8267774,,FALSE,FALSE,,,17.04,,,2022/06/01 05:48:50+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053118,-149.8267697,-17.49053118,-149.8267697,,FALSE,FALSE,,,15.77,,,2022/06/01 05:49:20+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053889,-149.8267617,-17.49053889,-149.8267617,,FALSE,FALSE,,,15.24,,,2022/06/01 05:49:53+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49050167,-149.8267784,-17.49050167,-149.8267784,,FALSE,FALSE,,,15.33,,,2022/06/01 05:50:25+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49047259,-149.8267736,-17.49047259,-149.8267736,,FALSE,FALSE,,,15.09,,,2022/06/01 05:50:53+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4904466,-149.8268084,-17.4904466,-149.8268084,,FALSE,FALSE,,,15.05,,,2022/06/01 05:51:29+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905523,-149.8267738,-17.4905523,-149.8267738,,FALSE,FALSE,,,16.52,,,2022/06/01 05:53:02+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49063386,-149.8267888,-17.49063386,-149.8267888,,FALSE,FALSE,,,14.27,,,2022/06/01 05:53:54+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49062413,-149.8268161,-17.49062413,-149.8268161,,FALSE,FALSE,,,13.93,,,2022/06/01 05:54:23+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49057669,-149.8268303,-17.49057669,-149.8268303,,FALSE,FALSE,,,13.71,,,2022/06/01 05:54:54+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054518,-149.826822,-17.49054518,-149.826822,,FALSE,FALSE,,,13.37,,,2022/06/01 05:55:19+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49049346,-149.8268188,-17.49049346,-149.8268188,,FALSE,FALSE,,,13.35,,,2022/06/01 05:55:45+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49048592,-149.8268071,-17.49048592,-149.8268071,,FALSE,FALSE,,,13,,,2022/06/01 05:56:13+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905083,-149.826779,-17.4905083,-149.826779,,FALSE,FALSE,,,13.03,,,2022/06/01 05:56:42+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49046672,-149.8267561,-17.49046672,-149.8267561,,FALSE,FALSE,,,13.93,,,2022/06/01 05:57:11+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49045759,-149.8267511,-17.49045759,-149.8267511,,FALSE,FALSE,,,14.98,,,2022/06/01 05:57:38+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49050536,-149.8267385,-17.49050536,-149.8267385,,FALSE,FALSE,,,15.9,,,2022/06/01 05:58:07+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49047946,-149.8267256,-17.49047946,-149.8267256,,FALSE,FALSE,,,18.39,,,2022/06/01 05:58:38+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4904399,-149.8267342,-17.4904399,-149.8267342,,FALSE,FALSE,,,18.84,,,2022/06/01 05:59:07+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49045767,-149.8267577,-17.49045767,-149.8267577,,FALSE,FALSE,,,18.76,,,2022/06/01 05:59:40+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905212,-149.8267689,-17.4905212,-149.8267689,,FALSE,FALSE,,,18.1,,,2022/06/01 06:00:07+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49052699,-149.8267566,-17.49052699,-149.8267566,,FALSE,FALSE,,,17.13,,,2022/06/01 06:00:40+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053218,-149.8267033,-17.49053218,-149.8267033,,FALSE,FALSE,,,16.78,,,2022/06/01 06:01:22+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49049924,-149.8267484,-17.49049924,-149.8267484,,FALSE,FALSE,,,17.99,,,2022/06/01 06:03:33+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49053235,-149.8267161,-17.49053235,-149.8267161,,FALSE,FALSE,,,18.61,,,2022/06/01 06:04:27+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49057057,-149.8267316,-17.49057057,-149.8267316,,FALSE,FALSE,,,15.88,,,2022/06/01 06:05:26+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49058113,-149.8267619,-17.49058113,-149.8267619,,FALSE,FALSE,,,12.46,,,2022/06/01 06:06:54+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905803,-149.8267354,-17.4905803,-149.8267354,,FALSE,FALSE,,,11.77,,,2022/06/01 06:07:27+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49057267,-149.8266748,-17.49057267,-149.8266748,,FALSE,FALSE,,,11.32,,,2022/06/01 06:07:59+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4905699,-149.8266775,-17.4905699,-149.8266775,,FALSE,FALSE,,,11.02,,,2022/06/01 06:08:33+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054157,-149.8267341,-17.49054157,-149.8267341,,FALSE,FALSE,,,11.17,,,2022/06/01 06:09:02+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49050603,-149.8267976,-17.49050603,-149.8267976,,FALSE,FALSE,,,10.77,,,2022/06/01 06:09:30+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49049447,-149.8268056,-17.49049447,-149.8268056,,FALSE,FALSE,,,9.46,,,2022/06/01 06:10:25+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055507,-149.8267857,-17.49055507,-149.8267857,,FALSE,FALSE,,,9.63,,,2022/06/01 06:17:32+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49056345,-149.8267724,-17.49056345,-149.8267724,,FALSE,FALSE,,,8.06,,,2022/06/01 06:20:00+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49056194,-149.8267711,-17.49056194,-149.8267711,,FALSE,FALSE,,,6.28,,,2022/06/01 06:20:34+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49055523,-149.8267642,-17.49055523,-149.8267642,,FALSE,FALSE,,,6.53,,,2022/06/01 06:21:10+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.49054987,-149.8267791,-17.49054987,-149.8267791,,FALSE,FALSE,,,7.57,,,2022/06/01 06:21:52+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47689994,-149.806687,-17.47689994,-149.806687,,FALSE,TRUE,,,72.22,,,2022/06/02 00:43:58+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47682082,-149.8065132,-17.47682082,-149.8065132,,FALSE,FALSE,,,38.34,,,2022/06/02 00:44:13+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47682911,-149.8064927,-17.47682911,-149.8064927,,FALSE,FALSE,,,40.51,,,2022/06/02 00:44:33+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.477026,-149.8065025,-17.477026,-149.8065025,,FALSE,FALSE,,,10.83,,,2022/06/02 00:45:04+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4770276,-149.8065094,-17.4770276,-149.8065094,,FALSE,FALSE,,,7.08,,,2022/06/02 00:45:24+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47703749,-149.8065278,-17.47703749,-149.8065278,,FALSE,FALSE,,,6.44,,,2022/06/02 00:45:53+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47702634,-149.8065379,-17.47702634,-149.8065379,,FALSE,FALSE,,,5.73,,,2022/06/02 00:46:18+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47702014,-149.8065355,-17.47702014,-149.8065355,,FALSE,FALSE,,,5.4,,,2022/06/02 00:46:31+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47701813,-149.8065486,-17.47701813,-149.8065486,,FALSE,FALSE,,,4.85,,,2022/06/02 00:46:45+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47702198,-149.8065403,-17.47702198,-149.8065403,,FALSE,FALSE,,,4.62,,,2022/06/02 00:47:08+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47701896,-149.8065263,-17.47701896,-149.8065263,,FALSE,FALSE,,,3.17,,,2022/06/02 00:47:44+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.4770141,-149.8065336,-17.4770141,-149.8065336,,FALSE,FALSE,,,2.83,,,2022/06/02 00:48:00+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47701913,-149.806539,-17.47701913,-149.806539,,FALSE,FALSE,,,2.58,,,2022/06/02 00:48:19+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47701519,-149.8065305,-17.47701519,-149.8065305,,FALSE,FALSE,,,2.5,,,2022/06/02 00:48:45+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47701393,-149.8065039,-17.47701393,-149.8065039,,FALSE,FALSE,,,2.38,,,2022/06/02 00:49:13+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47701813,-149.8065335,-17.47701813,-149.8065335,,FALSE,FALSE,,,1.31,,,2022/06/02 00:49:53+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47702927,-149.8065695,-17.47702927,-149.8065695,,FALSE,FALSE,,,0.29,,,2022/06/02 00:50:26+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47702198,-149.8065481,-17.47702198,-149.8065481,,FALSE,FALSE,,,0.1,,,2022/06/02 00:51:05+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47697555,-149.8065874,-17.47697555,-149.8065874,,FALSE,FALSE,,,17.45,,,2022/06/02 00:51:54+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47694948,-149.8068118,-17.47694948,-149.8068118,,FALSE,FALSE,,,5.65,,,2022/06/02 00:52:08+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47693975,-149.8068946,-17.47693975,-149.8068946,,FALSE,FALSE,,,4.16,,,2022/06/02 00:52:24+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47694185,-149.8069726,-17.47694185,-149.8069726,,FALSE,FALSE,,,3.88,,,2022/06/02 00:52:41+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47692903,-149.8070506,-17.47692903,-149.8070506,,FALSE,FALSE,,,4.03,,,2022/06/02 00:52:59+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47690162,-149.8071469,-17.47690162,-149.8071469,,FALSE,FALSE,,,3.26,,,2022/06/02 00:53:15+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47680682,-149.8072464,-17.47680682,-149.8072464,,FALSE,FALSE,,,7.84,,,2022/06/02 00:54:02+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47680699,-149.8073458,-17.47680699,-149.8073458,,FALSE,FALSE,,,3.2,,,2022/06/02 00:54:18+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47680388,-149.8074302,-17.47680388,-149.8074302,,FALSE,FALSE,,,10.56,,,2022/06/02 00:54:42+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47681034,-149.8075427,-17.47681034,-149.8075427,,FALSE,FALSE,,,8.95,,,2022/06/02 00:54:57+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47681646,-149.8076592,-17.47681646,-149.8076592,,FALSE,FALSE,,,6.8,,,2022/06/02 00:55:15+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47682325,-149.807756,-17.47682325,-149.807756,,FALSE,FALSE,,,5.89,,,2022/06/02 00:55:30+00,garmin GPSMAP 64 Software Version 470,,,
TRACK,Current Track: 12 JAN 2020 07:25,T8726,-17.47681118,-149.807827,-17.47681118,-149.807827,,FALSE,FALSE,,,5.97,,,2022/06/02 00:55:43+00,garmin GPSMAP 64 Software Version 470,,,
