fragment_ID,surface.area.cm2
POC-152-28,60.53511401106371
POC-152-30,40.262544955431565
POC-152-32,63.05623418322922
POC-152-36,43.439847090215494
POC-154-22,52.83360992348959
POC-154-25,76.2144093283668
POC-154-28,41.67851655897658
POC-154-30,26.65540320429183
POC-154-32,31.455892299237085
POC-154-36,128.63989455230126
POC-155-22,53.662471349955
POC-155-25,42.47284209267255
POC-155-28,31.59403587031463
POC-155-30,38.22492728203757
POC-155-32,122.1126108188865
POC-155-36,58.84285526536361
POC-156-22,82.74169306178156
POC-156-25,58.84285526536361
POC-156-28,68.78919238294789
POC-156-30,148.60164057300867
POC-156-32,115.89615012039626
POC-156-36,29.521882304151198
POC-157-22,68.78919238294789
POC-157-25,81.60200860039177
POC-157-28,65.68096203370277
POC-157-30,51.24495885609767
POC-157-32,65.75003381924151
POC-157-36,88.02568465549835
POC-159-22,134.61460400140558
POC-159-25,63.332521325384306
POC-159-28,70.48145112864788
POC-159-30,57.8413143750513
POC-159-32,110.85390977606549
POC-159-36,83.53601859547766
POC-161-22,111.13019691822046
POC-161-25,82.3617982413183
POC-161-28,64.78302882169875
POC-161-30,80.6695394956182
POC-161-32,41.81666013005419
POC-161-36,22.372952500887447
POC-162-22,92.27359946613339
POC-162-25,66.09539274693559
POC-162-28,61.32943954475968
POC-162-30,63.67788025307814
POC-162-32,98.21377302246842
POC-162-36,43.785206017909445
POC-163-22,85.53910037610204
POC-163-25,100.73489319463393
POC-163-28,94.69111195999072
POC-163-30,53.55886367164682
POC-163-32,147.53102789715786
POC-163-36,116.62140386855347
POC-164-25,48.827446362240394
POC-164-28,77.94120396683645
POC-164-30,98.97356266339496
POC-164-22,65.37013899877824
POC-164-32,56.66709402089194
POC-164-36,48.79291046947097
POC-165-22,66.16446453247421
POC-165-25,74.03864808389513
POC-165-28,146.14959218638253
POC-165-30,122.9760081381212
POC-165-32,130.47029686907908
POC-165-36,142.17796451790184
POC-166-22,68.58197702633167
POC-166-25,77.0778066476015
POC-166-28,93.24060446367628
POC-166-30,52.55732278133456
POC-166-32,132.88780936293642
POC-166-36,134.95996292909965
POC-167-22,67.5113643504806
POC-167-25,78.42470646560778
POC-167-28,122.87240045981328
POC-167-30,117.27758583117208
POC-167-32,41.12594227466634
POC-167-36,153.78202448841742
POC-168-22,53.66247134995511
POC-168-25,60.67325758214132
POC-168-28,38.32853496034575
POC-168-30,92.48081482274975
POC-168-32,86.29889001702881
POC-168-36,144.18104629852695
POC-169-22,77.66491682468124
POC-169-25,64.54127757231285
POC-169-28,60.18975508336976
POC-169-30,91.41020214689844
POC-169-32,197.36632116338797
POC-169-36,129.46875597876664
POC-170-22,36.29091728695168
POC-170-25,112.26988137961014
POC-170-28,68.65104881187041
POC-170-30,43.163559948060396
POC-170-32,26.310044276597903
POC-170-36,59.49903722798197
POC-171-22,66.16446453247421
POC-171-25,73.24432255019929
POC-171-28,57.15059651966351
POC-171-30,87.0932155507249
POC-171-32,94.17307356844961
POC-171-36,78.11388343068337
POC-172-22,77.42316557529558
POC-172-25,134.92542703633035
POC-172-28,106.67506675096895
POC-172-30,190.25192725289347
POC-172-32,44.85581869376051
POC-172-36,42.36923441436444
POC-173-22,89.26897679519632
POC-173-25,124.66826688382156
POC-173-28,85.09013377010015
POC-173-36,234.59601356879077
POC-173-30,99.59520873324425
POC-173-32,115.44718351439424
POC-174-22,77.76852450298942
POC-174-25,117.7610883299434
POC-174-28,55.11297884626944
POC-174-30,137.1702600663404
POC-174-32,121.525500641807
POC-174-36,66.95879006617018
POC-175-22,63.988703288002796
POC-175-25,82.25819056301012
POC-175-28,64.4376698940048
POC-175-30,70.1706280937236
POC-175-32,155.61242680519524
POC-175-36,105.8462053245038
POC-177-22,38.60482210250083
POC-177-25,38.432142638653914
POC-177-28,32.63011265339638
POC-177-30,57.357811876279854
POC-177-32,98.55913195016225
POC-177-36,60.91500883152686
POC-178-22,70.58505880695617
POC-178-25,55.73462491611849
POC-178-28,59.53357312075127
POC-178-30,101.39107515725227
POC-178-32,130.15947383415457
POC-178-36,163.93557696261806
POC-179-22,55.83823259442666
POC-179-25,122.38889796104147
POC-179-28,158.72065715444026
POC-179-30,72.139173981578793
POC-179-32,86.71332073026151
POC-179-36,73.34793022850747
POC-180-22,72.07010219603993
POC-180-25,120.07499314549256
POC-180-28,72.00103041050131
POC-180-30,35.496591753255686
POC-180-32,102.87611854633616
POC-180-36,61.19129597368202
POC-181-22,84.74477484240619
POC-181-25,104.53384139926683
POC-181-28,54.974835275191836
POC-181-30,115.10182458670016
POC-181-32,123.70126188627843
POC-181-36,61.191295973682074
POC-182-22,177.0592162149862
POC-182-25,72.62267648035024
POC-182-28,110.6121585266796
POC-182-30,64.09231096631085
POC-182-32,49.75991546701391
POC-182-36,56.90884527027772
POC-183-22,73.0025713008135
POC-183-25,57.15059651966351
POC-183-28,80.91129074500397
POC-183-30,109.50700995805897
POC-183-32,76.55976825606075
POC-183-36,93.10246089259867
POC-184-22,58.73924758705532
POC-184-25,73.41700201404633
POC-184-28,74.31493522605041
POC-184-30,64.23045453738845
POC-184-32,88.1292923338064
POC-184-36,73.20978665742997
